"ソニー","デジタルテレビ1","お好み選局","5D001600300016002F0017002F001700300017003000150030001600190017002F0016003000160030001700190016002F0017001A001500190017002F00A7025D0016003000160030001500300018002F0017002F0017002F001600190017002F0016003000160030001700190016002F0017001A001500190017002F00A8025C0017002F001600310015002F001700300017002F0017002F001700180017002F0017002F00170030001600190017002F00160019001700180017003000A7025D0016002F0017002F0017002F0018002F0017002F0016003000160019001600300016003000160031001600190016002F001700190016001900160030004F03"
"ソニー","デジタルテレビ1","消音","5B00190018001700170018002E001800180017002E00170018001800170018002E00180018001700190016001900170018004F03"
"ソニー","デジタルテレビ1","ｄ（連動データ）","5C0017002F001700170018002F001700170019002D001A0017001800170018002E0018002F0017002F001700180017002F00170017001800170019002D00EF025C0017002F001700180017002F001700180017002F00170018001800180017002E0019002E0018002D001900170018002F00170018001700170019002E00ED025B0018002F001700180018002E001800170018002E00190018001700170018002E0018002F0017002F001700180017002E00180018001800180017002D00F0025B0018002E001800180017002F001700180017002F00180018001700180018002D0019002E0018002D001900160019002D00180017001800170018002F004F03"
"ソニー","デジタルテレビ1","ラジオ/データ","5D0016002F00170019001600190016002F00160031001500320015001A0015002F0017002F0017002F001700180017002F001700190016001A0015003000D5025C0017002F001700180017001B0014002F0017002F00170031001600180017002F0017002F00170030001600180017002F00170019001600180017003100D4025D0016002F00170018001700190016002F0017003000170030001600180017002F00170030001500300016001A001500310015001B001500190016003100D4025C0017002F001700180017001A0015002F0017002E00190030001600180017002F0017002F00170031001400190017002F0017001A001600180017002F004F03"
"ソニー","デジタルテレビ1","青","5B00180017001800180017002F00170017001900170018002E001800180017002F0018002D0019002E001800180017002E00180018001700180018002E0004035C00170017001900180017002E00180017001800170018002F001700180018002E0018002E0018002F001700180018002D00190017001800180017002F0004035B00180017001800180017002E00180017001900170018002F001700180017002F0017002F0018002E001800180017002F00170017001800180018002D004F03"
"ソニー","デジタルテレビ1","赤","5B0018002F001700180017002E00180017001900170018002E00180018001700300017002F0017002E001800170018002F00170017001800180018002D00EE025C0017002E001800180017002E00180018001800170018002D001900180017002F0018002E0018002D001900180017002E00180017001800180018002D00EE025B0019002D001900170018002D00190018001700180017002F001800170018002E0018002F0017002E001800170019002E00170018001800170018002F004F03"
"ソニー","デジタルテレビ1","緑","5B001800180018002E0017002E00180017001900180017002E00170018001700300017002E0018002E001800180017002E00180017001800170019002D00EF025C001700170018002F0017002E00180018001700170019002D001A00170018002E0018002E0018002D001900170018002E00180017001800170019002D00EF025C001700180017002E0018002E00180018001700170019002E001900160019002D0019002D0019002E001800180017002E00180018001700170018002E004F03"
"ソニー","デジタルテレビ1","黄","5B0018002E0018002F0017002E00190018001700180017002F001700180018002E0018002D0019002E001700180018002E00190017001800180017002F00D6025B0018002E0018002E0018002E00180018001700180017002F001800180018002D0019002D0018002F001700170019002E00180018001700190016003000D6025B0018002E0018002E0018002D001A0017001800170018002E001800180017002E0018002F0017002F001700180018002E00180018001800170018002E00D7025C0017002F0017002E0018002E00180018001800170018002E001900170018002E0018002D0019002D001900170018002F00170018001700180018002E004F03"
"ソニー","デジタルテレビ1","３D","5B0018002F001700180018002D0019002E0018001700180017001800300017002E0018002E0018002E001800170018002F001700300017002E0018001800C0025B0018002D001900170018002E0018002D001A0018001700180017002E0018002F0017002E0018002E001800170018002E0018002F0018002F0017001800C0025B0018002F001700170018002E0018002F00170018001800180018002E0018002D0019002E0018002D001900170017002E0018002E0019002D0019001700C0025B0019002E001800170018002E0018002E00180019001600190016002F0018002E0018002F0018002D001800170018002F0017002F0018002F00170017004F03"
"ソニー","デジタルテレビ1","リンクメニュー","5C0018001700180018001700170018002E0018002E001800170019002E001900160019002D001900180017002F0017002F001700170018001800170018001B035A0019001800170018001700170019002E0018002E001800170018002D001A00180017002E001800180017002E0018002E001800180017001800180018001A035B0018001700190018001700170018002E0018002E001800170018002F001800180018002D001800180018002D0019002E001800170018001800170017001C035C0017001800180017001800180017002F0017002F001700180017002F001800170019002E001700170019002D0019002E001800170018001800170018004F03"
"ソニー","デジタルテレビ1","お気に入り","5C00170019001700300015002F0017001900170030001500300017002F0017002F001700300016002F001700190016003000170030001500300016001900A8025D001600180017002F00170030001600180017002F0018002F0017002F001500310016002E0018002F001800180017002F0017002F0017002E0018001800A8025C001700190016002E00180030001600180017003200140030001600300017002F001600300016002F0017001A001500310016002F001700300016001800A9025C0017001800170030001600300016001700180030001700300015002F0017002F0017002F0017002F001700190016002F001800300016002F00170019004F03"
"ソニー","デジタルテレビ1","アクトビラ","5C001700170019002E00180018001700170018002E0018002E0019002F001700170018002F001700180018002D0018002E0018001800180018001700180004035B001800180017002F00170018001700170019002D0019002D0019002F001700180018002E001800170018002E0018002E0019001600180017001800180003035B001800170019002E00180017001800180017002E0018002F00170030001700180017002F001500190018002F0017002F001700180018001600190017004F03"
"ソニー","デジタルテレビ1","アプリキャスト","5C0017002E0018002F0017002E00180031001500180018002F0016002F001700190017002F00160019001700300015003200150018001700180018001800D5025C001700300015002F0017002F0018002F0017001A0015002F0017002F001700170018002F001700170018002F0017003000170018001700180017001900D4025C0017002F001700300016002F00170030001700180017002F0017002F001700180017002E001800190016002E0018003000170019001600180017001900D3025F0016002E0017002F0017002E0018002F001800170018002F0017002E001800180017002F001700170018002F0017003000170019001600190016001A00D4025C0017002F00160030001600300016002F001800180017002F0017002F001700180017002F001700180017002E00180031001600190016001900160019004F03"
"ソニー","デジタルテレビ1","番組表","5B0019002E0018002D001900160019002D001A002E001800170018002D00190017001800180017002E00180018001800170018002E001800180017002E00EE025C0017002F0017002E001800170018002E0019002E001800170019002D00180017001900180017002F00170017001800180018002D001800180018002E00EE025B0018002F0018002D001800180017002F00170030001700170018002E00180017001900170018002E00180017001800180018002D001800180018002D004F03"
"ソニー","デジタルテレビ1","現在番組表","5D001600170018002E00180018001700300016002F00170030001600190017002E0018002E0017002F00170019001700300015001A001600180017003000D4025D0017001900160030001600180017002E0018002F00170030001600180018002F0016002F0017002F001700190016002F001700190016001A0016003000D4025E0015001800180030001500180018002F001600300016002F001800180017002F0017002F0017002E001800180017002F00170018001700190016002F00D6025D001600190017002F001700170018002F0017002F0017002F00170019001600300016002E0018002F001700180017002E001800190016001A00160030004F03"
"ソニー","デジタルテレビ1","画面表示","5B001900170017002E001800170019002D0019002D00180030001700170019002D00180017001900170018001800170017004F03"
